reading_id,sensor_id,reading_value,measure_id,reading_timestamp,date_ins,device_id 
2869,5,0.259,5,2021-04-09T23:00:00,2021-05-19T08:30:04.395482,2
2870,5,0.232,5,2021-04-16T04:00:00,2021-05-19T08:30:04.395482,2
2871,5,0.270,5,2021-04-18T03:00:00,2021-05-19T08:30:04.395482,2
2872,5,0.000,6,2021-04-03T06:00:00,2021-05-19T08:30:04.395482,2
2873,5,0.000,6,2021-04-11T23:00:00,2021-05-19T08:30:04.395482,2
2874,5,0.290,5,2021-04-18T01:00:00,2021-05-19T08:30:04.395482,2
2875,5,0.017,6,2021-04-05T07:00:00,2021-05-19T08:30:04.395482,2
2876,5,0.000,6,2021-04-08T02:00:00,2021-05-19T08:30:04.395482,2
2877,5,0.203,5,2021-04-02T13:00:00,2021-05-19T08:30:04.395482,2
2878,5,0.556,5,2021-04-10T12:00:00,2021-05-19T08:30:04.395482,2
2879,5,0.000,6,2021-04-16T07:00:00,2021-05-19T08:30:04.395482,2
2880,5,0.012,5,2021-04-01T15:00:00,2021-05-19T08:30:04.395482,2
2881,5,0.023,6,2021-04-01T19:00:00,2021-05-19T08:30:04.395482,2
2882,5,0.000,6,2021-04-07T07:00:00,2021-05-19T08:30:04.395482,2
2883,5,3.065,6,2021-03-31T12:00:00,2021-05-19T08:30:04.395482,2
2884,5,0.000,6,2021-04-22T00:00:00,2021-05-19T08:30:04.395482,2
2885,5,2.549,6,2021-04-04T17:00:00,2021-05-19T08:30:04.395482,2
2886,5,0.000,6,2021-04-06T06:00:00,2021-05-19T08:30:04.395482,2
2887,5,0.227,5,2021-04-03T04:00:00,2021-05-19T08:30:04.395482,2
2888,5,0.007,6,2021-04-04T20:00:00,2021-05-19T08:30:04.395482,2
2889,5,0.247,5,2021-04-15T21:00:00,2021-05-19T08:30:04.395482,2
2890,5,0.425,5,2021-03-28T02:00:00,2021-05-19T08:30:04.395482,2
2891,5,0.000,6,2021-04-20T22:00:00,2021-05-19T08:30:04.395482,2
2892,5,0.000,6,2021-03-28T02:00:00,2021-05-19T08:30:04.395482,2
2893,5,0.252,5,2021-03-30T05:00:00,2021-05-19T08:30:04.395482,2
2894,5,0.123,5,2021-03-31T12:00:00,2021-05-19T08:30:04.395482,2
2895,5,0.000,6,2021-04-02T03:00:00,2021-05-19T08:30:04.395482,2
2896,5,0.000,6,2021-04-21T04:00:00,2021-05-19T08:30:04.395482,2
2897,5,0.567,5,2021-04-06T07:00:00,2021-05-19T08:30:04.395482,2
2898,5,0.000,6,2021-04-06T00:00:00,2021-05-19T08:30:04.395482,2
2899,5,0.800,6,2021-04-13T14:00:00,2021-05-19T08:30:04.395482,2
2900,5,1.399,5,2021-04-17T08:00:00,2021-05-19T08:30:04.395482,2
2901,5,0.336,5,2021-04-12T19:00:00,2021-05-19T08:30:04.395482,2
2902,5,0.328,5,2021-04-16T00:00:00,2021-05-19T08:30:04.395482,2
2903,5,0.000,5,2021-04-20T11:00:00,2021-05-19T08:30:04.395482,2
2904,5,0.558,5,2021-04-19T09:00:00,2021-05-19T08:30:04.395482,2
2905,5,0.365,5,2021-04-10T19:00:00,2021-05-19T08:30:04.395482,2
2906,5,0.098,6,2021-04-18T19:00:00,2021-05-19T08:30:04.395482,2
2907,5,0.227,5,2021-04-22T23:00:00,2021-05-19T08:30:04.395482,2
2908,5,0.252,5,2021-04-02T22:00:00,2021-05-19T08:30:04.395482,2
2909,5,0.374,5,2021-04-07T22:00:00,2021-05-19T08:30:04.395482,2
2910,5,0.099,5,2021-04-04T09:00:00,2021-05-19T08:30:04.395482,2
2911,5,0.025,6,2021-04-10T07:00:00,2021-05-19T08:30:04.395482,2
2912,5,0.281,5,2021-04-17T17:00:00,2021-05-19T08:30:04.395482,2
2913,5,0.310,5,2021-04-06T00:00:00,2021-05-19T08:30:04.395482,2
2914,5,0.207,5,2021-04-13T09:00:00,2021-05-19T08:30:04.395482,2
2915,5,0.000,6,2021-04-21T21:00:00,2021-05-19T08:30:04.395482,2
2916,5,0.488,5,2021-04-13T19:00:00,2021-05-19T08:30:04.395482,2
2917,5,0.051,6,2021-04-13T08:00:00,2021-05-19T08:30:04.395482,2
2918,5,0.081,5,2021-04-02T18:00:00,2021-05-19T08:30:04.395482,2
2919,5,0.014,5,2021-04-03T12:00:00,2021-05-19T08:30:04.395482,2
2920,5,0.000,6,2021-03-31T05:00:00,2021-05-19T08:30:04.395482,2
2921,5,0.400,5,2021-04-07T08:00:00,2021-05-19T08:30:04.395482,2
2922,5,0.341,5,2021-04-16T16:00:00,2021-05-19T08:30:04.395482,2
2923,5,2.758,6,2021-04-03T11:00:00,2021-05-19T08:30:04.395482,2
2924,5,0.225,5,2021-04-17T03:00:00,2021-05-19T08:30:04.395482,2
2925,5,0.641,6,2021-04-05T15:00:00,2021-05-19T08:30:04.395482,2
2926,5,0.215,5,2021-03-31T04:00:00,2021-05-19T08:30:04.395482,2
2927,5,0.584,6,2021-04-19T10:00:00,2021-05-19T08:30:04.395482,2
2928,5,0.004,6,2021-04-08T07:00:00,2021-05-19T08:30:04.395482,2
2929,5,0.006,6,2021-04-14T20:00:00,2021-05-19T08:30:04.395482,2
2930,5,0.416,5,2021-04-11T11:00:00,2021-05-19T08:30:04.395482,2
2931,5,0.477,5,2021-04-06T21:00:00,2021-05-19T08:30:04.395482,2
2932,5,0.280,5,2021-04-07T06:00:00,2021-05-19T08:30:04.395482,2
2933,5,0.273,5,2021-04-04T23:00:00,2021-05-19T08:30:04.395482,2
2934,5,1.287,6,2021-04-14T12:00:00,2021-05-19T08:30:04.395482,2
2935,5,0.199,5,2021-04-08T16:00:00,2021-05-19T08:30:04.395482,2
2936,5,0.000,5,2021-04-22T14:00:00,2021-05-19T08:30:04.395482,2
2937,5,3.610,6,2021-04-22T16:00:00,2021-05-19T08:30:04.395482,2
2938,5,0.226,6,2021-04-06T19:00:00,2021-05-19T08:30:04.395482,2
2939,5,0.277,5,2021-04-06T03:00:00,2021-05-19T08:30:04.395482,2
2940,5,0.000,6,2021-04-13T23:00:00,2021-05-19T08:30:04.395482,2
2941,5,0.336,6,2021-04-01T17:00:00,2021-05-19T08:30:04.395482,2
2942,5,0.060,5,2021-04-17T14:00:00,2021-05-19T08:30:04.395482,2
2943,5,0.234,5,2021-04-05T07:00:00,2021-05-19T08:30:04.395482,2
2944,5,0.670,6,2021-03-29T17:00:00,2021-05-19T08:30:04.395482,2
2945,5,0.070,5,2021-04-21T10:00:00,2021-05-19T08:30:04.395482,2
2946,5,0.233,5,2021-03-29T06:00:00,2021-05-19T08:30:04.395482,2
2947,5,0.341,5,2021-03-28T21:00:00,2021-05-19T08:30:04.395482,2
2948,5,2.223,6,2021-04-01T14:00:00,2021-05-19T08:30:04.395482,2
2949,5,0.049,5,2021-04-04T15:00:00,2021-05-19T08:30:04.395482,2
2950,5,0.244,5,2021-04-11T22:00:00,2021-05-19T08:30:04.395482,2
2951,5,0.287,5,2021-03-28T23:00:00,2021-05-19T08:30:04.395482,2
2952,5,0.000,5,2021-04-09T11:00:00,2021-05-19T08:30:04.395482,2
2953,5,1.721,6,2021-03-28T16:00:00,2021-05-19T08:30:04.395482,2
2954,5,3.161,6,2021-04-09T11:00:00,2021-05-19T08:30:04.395482,2
2955,5,0.229,5,2021-04-06T02:00:00,2021-05-19T08:30:04.395482,2
2956,5,0.380,5,2021-04-12T18:00:00,2021-05-19T08:30:04.395482,2
2957,5,1.086,6,2021-03-29T15:00:00,2021-05-19T08:30:04.395482,2
2958,5,0.313,6,2021-04-15T11:00:00,2021-05-19T08:30:04.395482,2
2959,5,0.336,5,2021-04-22T12:00:00,2021-05-19T08:30:04.395482,2
2960,5,0.268,5,2021-04-02T01:00:00,2021-05-19T08:30:04.395482,2
2961,5,0.000,6,2021-04-06T21:00:00,2021-05-19T08:30:04.395482,2
2962,5,0.052,6,2021-04-16T16:00:00,2021-05-19T08:30:04.395482,2
2963,5,0.385,6,2021-04-17T15:00:00,2021-05-19T08:30:04.395482,2
2964,5,0.000,6,2021-04-08T01:00:00,2021-05-19T08:30:04.395482,2
2965,5,0.689,5,2021-04-12T12:00:00,2021-05-19T08:30:04.395482,2
2966,5,0.264,5,2021-04-16T08:00:00,2021-05-19T08:30:04.395482,2
2967,5,0.000,6,2021-04-13T00:00:00,2021-05-19T08:30:04.395482,2
2968,5,0.442,6,2021-04-14T17:00:00,2021-05-19T08:30:04.395482,2
2969,5,3.133,6,2021-04-04T12:00:00,2021-05-19T08:30:04.395482,2
2970,5,0.000,6,2021-04-08T20:00:00,2021-05-19T08:30:04.395482,2
2971,5,0.000,6,2021-04-01T07:00:00,2021-05-19T08:30:04.395482,2
2972,5,0.681,6,2021-04-15T14:00:00,2021-05-19T08:30:04.395482,2
2973,5,0.000,6,2021-04-03T21:00:00,2021-05-19T08:30:04.395482,2
2974,5,0.344,6,2021-04-02T19:00:00,2021-05-19T08:30:04.395482,2
2975,5,0.058,6,2021-04-12T17:00:00,2021-05-19T08:30:04.395482,2
2976,5,0.392,5,2021-04-16T07:00:00,2021-05-19T08:30:04.395482,2
2977,5,0.356,5,2021-04-16T19:00:00,2021-05-19T08:30:04.395482,2
2978,5,1.298,5,2021-04-16T14:00:00,2021-05-19T08:30:04.395482,2
2979,5,0.000,6,2021-04-17T00:00:00,2021-05-19T08:30:04.395482,2
2980,5,0.307,6,2021-04-08T12:00:00,2021-05-19T08:30:04.395482,2
2981,5,0.032,5,2021-04-19T16:00:00,2021-05-19T08:30:04.395482,2
2982,5,1.428,6,2021-03-28T17:00:00,2021-05-19T08:30:04.395482,2
2983,5,0.000,6,2021-03-30T04:00:00,2021-05-19T08:30:04.395482,2
2984,5,2.571,6,2021-04-03T17:00:00,2021-05-19T08:30:04.395482,2
2985,5,0.244,5,2021-04-18T08:00:00,2021-05-19T08:30:04.395482,2
2986,5,0.000,5,2021-04-09T13:00:00,2021-05-19T08:30:04.395482,2
2987,5,0.187,5,2021-04-10T07:00:00,2021-05-19T08:30:04.395482,2
2988,5,0.000,6,2021-04-16T20:00:00,2021-05-19T08:30:04.395482,2
2989,5,0.205,5,2021-04-20T04:00:00,2021-05-19T08:30:04.395482,2
2990,5,1.579,6,2021-03-28T14:00:00,2021-05-19T08:30:04.395482,2
2991,5,1.258,6,2021-04-06T18:00:00,2021-05-19T08:30:04.395482,2
2992,5,0.688,5,2021-03-28T18:00:00,2021-05-19T08:30:04.395482,2
2993,5,0.291,5,2021-03-29T03:00:00,2021-05-19T08:30:04.395482,2
2994,5,0.000,6,2021-04-16T02:00:00,2021-05-19T08:30:04.395482,2
2995,5,2.416,6,2021-04-22T11:00:00,2021-05-19T08:30:04.395482,2
2996,5,0.000,5,2021-03-31T11:00:00,2021-05-19T08:30:04.395482,2
2997,5,0.702,5,2021-03-29T19:00:00,2021-05-19T08:30:04.395482,2
2998,5,0.711,5,2021-03-30T08:00:00,2021-05-19T08:30:04.395482,2
2999,5,0.270,5,2021-04-19T22:00:00,2021-05-19T08:30:04.395482,2
3000,5,0.290,5,2021-04-20T01:00:00,2021-05-19T08:30:04.395482,2
3001,5,0.265,5,2021-04-04T06:00:00,2021-05-19T08:30:04.395482,2
3002,5,0.000,6,2021-04-13T20:00:00,2021-05-19T08:30:04.395482,2
3003,5,0.335,5,2021-04-07T07:00:00,2021-05-19T08:30:04.395482,2
3004,5,0.000,6,2021-04-02T01:00:00,2021-05-19T08:30:04.395482,2
3005,5,0.000,6,2021-04-12T04:00:00,2021-05-19T08:30:04.395482,2
3006,5,0.087,5,2021-03-29T17:00:00,2021-05-19T08:30:04.395482,2
3007,5,0.330,5,2021-04-09T05:00:00,2021-05-19T08:30:04.395482,2
3008,5,0.000,6,2021-04-14T21:00:00,2021-05-19T08:30:04.395482,2
3009,5,0.000,6,2021-04-13T01:00:00,2021-05-19T08:30:04.395482,2
3010,5,0.375,5,2021-04-01T09:00:00,2021-05-19T08:30:04.395482,2
3011,5,0.000,6,2021-04-21T23:00:00,2021-05-19T08:30:04.395482,2
3012,5,0.000,6,2021-04-15T07:00:00,2021-05-19T08:30:04.395482,2
3013,5,0.024,5,2021-04-19T14:00:00,2021-05-19T08:30:04.395482,2
3014,5,0.000,6,2021-04-01T03:00:00,2021-05-19T08:30:04.395482,2
3015,5,0.227,5,2021-03-30T02:00:00,2021-05-19T08:30:04.395482,2
3016,5,0.052,5,2021-04-05T14:00:00,2021-05-19T08:30:04.395482,2
3017,5,0.319,5,2021-04-16T11:00:00,2021-05-19T08:30:04.395482,2
3018,5,0.000,6,2021-03-29T01:00:00,2021-05-19T08:30:04.395482,2
3019,5,0.302,5,2021-04-07T05:00:00,2021-05-19T08:30:04.395482,2
3020,5,0.000,6,2021-03-30T22:00:00,2021-05-19T08:30:04.395482,2
3021,5,0.100,6,2021-04-16T14:00:00,2021-05-19T08:30:04.395482,2
3022,5,0.000,6,2021-04-11T06:00:00,2021-05-19T08:30:04.395482,2
3023,5,0.367,5,2021-03-28T20:00:00,2021-05-19T08:30:04.395482,2
3024,5,0.002,6,2021-04-02T08:00:00,2021-05-19T08:30:04.395482,2
3025,5,2.559,6,2021-04-11T13:00:00,2021-05-19T08:30:04.395482,2
3026,5,1.832,6,2021-03-28T13:00:00,2021-05-19T08:30:04.395482,2
3027,5,0.000,6,2021-04-09T04:00:00,2021-05-19T08:30:04.395482,2
3028,5,0.000,6,2021-04-09T07:00:00,2021-05-19T08:30:04.395482,2
3029,5,0.138,6,2021-04-11T08:00:00,2021-05-19T08:30:04.395482,2
3030,5,0.011,6,2021-04-10T18:00:00,2021-05-19T08:30:04.395482,2
3031,5,0.322,5,2021-03-30T22:00:00,2021-05-19T08:30:04.395482,2
3032,5,0.000,6,2021-04-19T23:00:00,2021-05-19T08:30:04.395482,2
3033,5,0.301,5,2021-04-21T19:00:00,2021-05-19T08:30:04.395482,2
3034,5,0.020,5,2021-04-22T10:00:00,2021-05-19T08:30:04.395482,2
3035,5,0.270,5,2021-04-16T06:00:00,2021-05-19T08:30:04.395482,2
3036,5,0.199,5,2021-04-11T09:00:00,2021-05-19T08:30:04.395482,2
3037,5,0.279,5,2021-04-01T02:00:00,2021-05-19T08:30:04.395482,2
3038,5,0.000,6,2021-04-17T03:00:00,2021-05-19T08:30:04.395482,2
3039,5,0.013,6,2021-04-03T08:00:00,2021-05-19T08:30:04.395482,2
3040,5,0.287,5,2021-04-14T23:00:00,2021-05-19T08:30:04.395482,2
3041,5,0.000,6,2021-04-18T22:00:00,2021-05-19T08:30:04.395482,2
3042,5,0.015,5,2021-04-19T18:00:00,2021-05-19T08:30:04.395482,2
3043,5,0.294,5,2021-04-09T02:00:00,2021-05-19T08:30:04.395482,2
3044,5,0.044,5,2021-04-04T10:00:00,2021-05-19T08:30:04.395482,2
3045,5,0.000,6,2021-04-14T05:00:00,2021-05-19T08:30:04.395482,2
3046,5,1.304,6,2021-04-11T14:00:00,2021-05-19T08:30:04.395482,2
3047,5,0.000,6,2021-04-03T22:00:00,2021-05-19T08:30:04.395482,2
3048,5,0.000,6,2021-04-15T03:00:00,2021-05-19T08:30:04.395482,2
3049,5,0.000,6,2021-04-04T05:00:00,2021-05-19T08:30:04.395482,2
3050,5,1.355,6,2021-04-10T10:00:00,2021-05-19T08:30:04.395482,2
3051,5,0.062,5,2021-04-07T10:00:00,2021-05-19T08:30:04.395482,2
3052,5,0.316,5,2021-04-21T00:00:00,2021-05-19T08:30:04.395482,2
3053,5,1.131,6,2021-04-20T15:00:00,2021-05-19T08:30:04.395482,2
3054,5,1.368,6,2021-04-13T16:00:00,2021-05-19T08:30:04.395482,2
3055,5,0.000,6,2021-04-02T21:00:00,2021-05-19T08:30:04.395482,2
3056,5,0.341,5,2021-04-16T15:00:00,2021-05-19T08:30:04.395482,2
3057,5,0.028,5,2021-04-09T10:00:00,2021-05-19T08:30:04.395482,2
3058,5,0.000,6,2021-04-12T19:00:00,2021-05-19T08:30:04.395482,2
3059,5,0.593,6,2021-03-28T09:00:00,2021-05-19T08:30:04.395482,2
3060,5,0.246,5,2021-04-21T07:00:00,2021-05-19T08:30:04.395482,2
3061,5,1.120,6,2021-04-05T14:00:00,2021-05-19T08:30:04.395482,2
3062,5,0.011,5,2021-04-01T11:00:00,2021-05-19T08:30:04.395482,2
3063,5,0.162,6,2021-04-12T13:00:00,2021-05-19T08:30:04.395482,2
3064,5,0.000,6,2021-04-18T03:00:00,2021-05-19T08:30:04.395482,2
3065,5,2.293,6,2021-03-30T17:00:00,2021-05-19T08:30:04.395482,2
3066,5,0.000,5,2021-03-30T14:00:00,2021-05-19T08:30:04.395482,2
3067,5,0.210,5,2021-04-18T02:00:00,2021-05-19T08:30:04.395482,2
3068,5,0.000,6,2021-04-10T01:00:00,2021-05-19T08:30:04.395482,2
3069,5,0.209,6,2021-04-04T08:00:00,2021-05-19T08:30:04.395482,2
3070,5,0.045,5,2021-04-11T12:00:00,2021-05-19T08:30:04.395482,2
3071,5,1.056,6,2021-04-01T10:00:00,2021-05-19T08:30:04.395482,2
3072,5,0.000,6,2021-04-08T22:00:00,2021-05-19T08:30:04.395482,2
3073,5,0.139,5,2021-04-11T18:00:00,2021-05-19T08:30:04.395482,2
3074,5,0.311,6,2021-04-17T11:00:00,2021-05-19T08:30:04.395482,2
3075,5,0.201,6,2021-04-08T09:00:00,2021-05-19T08:30:04.395482,2
3076,5,0.300,5,2021-04-20T05:00:00,2021-05-19T08:30:04.395482,2
3077,5,0.000,6,2021-03-29T21:00:00,2021-05-19T08:30:04.395482,2
3078,5,0.000,6,2021-04-04T06:00:00,2021-05-19T08:30:04.395482,2
3079,5,1.707,6,2021-04-22T18:00:00,2021-05-19T08:30:04.395482,2
3080,5,0.000,5,2021-03-31T17:00:00,2021-05-19T08:30:04.395482,2
3081,5,0.274,5,2021-04-05T01:00:00,2021-05-19T08:30:04.395482,2
3082,5,0.251,5,2021-04-14T19:00:00,2021-05-19T08:30:04.395482,2
3083,5,0.000,6,2021-04-07T06:00:00,2021-05-19T08:30:04.395482,2
3084,5,1.703,6,2021-04-01T11:00:00,2021-05-19T08:30:04.395482,2
3085,5,0.028,5,2021-04-05T12:00:00,2021-05-19T08:30:04.395482,2
3086,5,0.000,6,2021-04-17T06:00:00,2021-05-19T08:30:04.395482,2
3087,5,1.941,6,2021-04-01T15:00:00,2021-05-19T08:30:04.395482,2
3088,5,0.141,5,2021-04-03T18:00:00,2021-05-19T08:30:04.395482,2
3089,5,0.000,6,2021-04-11T20:00:00,2021-05-19T08:30:04.395482,2
3090,5,0.281,6,2021-03-29T09:00:00,2021-05-19T08:30:04.395482,2
3091,5,1.396,5,2021-04-19T12:00:00,2021-05-19T08:30:04.395482,2
3092,5,0.002,6,2021-04-16T19:00:00,2021-05-19T08:30:04.395482,2
3093,5,2.925,6,2021-04-20T12:00:00,2021-05-19T08:30:04.395482,2
3094,5,0.181,5,2021-04-13T18:00:00,2021-05-19T08:30:04.395482,2
3095,5,1.011,5,2021-04-11T08:00:00,2021-05-19T08:30:04.395482,2
3096,5,0.502,5,2021-04-10T09:00:00,2021-05-19T08:30:04.395482,2
3097,5,0.016,5,2021-04-07T14:00:00,2021-05-19T08:30:04.395482,2
3098,5,0.000,6,2021-04-06T22:00:00,2021-05-19T08:30:04.395482,2
3099,5,0.266,5,2021-04-10T06:00:00,2021-05-19T08:30:04.395482,2
3100,5,0.383,5,2021-04-20T06:00:00,2021-05-19T08:30:04.395482,2
3101,5,0.000,6,2021-04-22T03:00:00,2021-05-19T08:30:04.395482,2
3102,5,0.009,5,2021-04-20T17:00:00,2021-05-19T08:30:04.395482,2
3103,5,0.471,6,2021-04-04T19:00:00,2021-05-19T08:30:04.395482,2
3104,5,0.362,6,2021-04-15T16:00:00,2021-05-19T08:30:04.395482,2
3105,5,0.001,6,2021-04-03T20:00:00,2021-05-19T08:30:04.395482,2
3106,5,0.342,5,2021-04-21T20:00:00,2021-05-19T08:30:04.395482,2
3107,5,0.000,6,2021-04-12T02:00:00,2021-05-19T08:30:04.395482,2
3108,5,0.255,5,2021-04-03T03:00:00,2021-05-19T08:30:04.395482,2
3109,5,0.010,6,2021-04-22T20:00:00,2021-05-19T08:30:04.395482,2
3110,5,0.342,5,2021-04-16T23:00:00,2021-05-19T08:30:04.395482,2
3111,5,0.053,6,2021-04-16T15:00:00,2021-05-19T08:30:04.395482,2
3112,5,0.000,6,2021-04-07T23:00:00,2021-05-19T08:30:04.395482,2
3113,5,0.280,5,2021-04-08T01:00:00,2021-05-19T08:30:04.395482,2
3114,5,0.055,6,2021-04-12T08:00:00,2021-05-19T08:30:04.395482,2
3115,5,0.309,5,2021-04-15T07:00:00,2021-05-19T08:30:04.395482,2
3116,5,0.000,6,2021-04-09T01:00:00,2021-05-19T08:30:04.395482,2
3117,5,0.064,6,2021-04-17T09:00:00,2021-05-19T08:30:04.395482,2
3118,5,2.844,6,2021-04-02T17:00:00,2021-05-19T08:30:04.395482,2
3119,5,0.000,6,2021-04-16T05:00:00,2021-05-19T08:30:04.395482,2
3120,5,0.348,5,2021-04-18T19:00:00,2021-05-19T08:30:04.395482,2
3121,5,0.000,6,2021-04-20T20:00:00,2021-05-19T08:30:04.395482,2
3122,5,0.000,6,2021-04-13T02:00:00,2021-05-19T08:30:04.395482,2
3123,5,0.346,5,2021-04-12T22:00:00,2021-05-19T08:30:04.395482,2
3124,5,0.000,6,2021-03-31T20:00:00,2021-05-19T08:30:04.395482,2
3125,5,0.288,5,2021-03-29T22:00:00,2021-05-19T08:30:04.395482,2
3126,5,0.036,5,2021-04-06T14:00:00,2021-05-19T08:30:04.395482,2
3127,5,0.093,6,2021-03-28T08:00:00,2021-05-19T08:30:04.395482,2
3128,5,0.228,5,2021-03-28T06:00:00,2021-05-19T08:30:04.395482,2
3129,5,0.247,5,2021-04-02T14:00:00,2021-05-19T08:30:04.395482,2
3130,5,0.273,5,2021-04-04T22:00:00,2021-05-19T08:30:04.395482,2
3131,5,0.215,5,2021-04-14T06:00:00,2021-05-19T08:30:04.395482,2
3132,5,0.023,6,2021-04-17T18:00:00,2021-05-19T08:30:04.395482,2
3133,5,0.408,5,2021-04-19T10:00:00,2021-05-19T08:30:04.395482,2
3134,5,0.388,5,2021-04-13T06:00:00,2021-05-19T08:30:04.395482,2
3135,5,0.011,6,2021-04-04T07:00:00,2021-05-19T08:30:04.395482,2
3136,5,0.000,6,2021-04-21T03:00:00,2021-05-19T08:30:04.395482,2
3137,5,0.580,5,2021-04-17T15:00:00,2021-05-19T08:30:04.395482,2
3138,5,0.043,6,2021-04-01T08:00:00,2021-05-19T08:30:04.395482,2
3139,5,0.010,5,2021-04-22T17:00:00,2021-05-19T08:30:04.395482,2
3140,5,0.241,5,2021-04-22T05:00:00,2021-05-19T08:30:04.395482,2
3141,5,0.427,5,2021-04-17T00:00:00,2021-05-19T08:30:04.395482,2
3142,5,0.000,6,2021-03-29T02:00:00,2021-05-19T08:30:04.395482,2
3143,5,0.268,5,2021-04-06T22:00:00,2021-05-19T08:30:04.395482,2
3144,5,0.000,6,2021-04-19T21:00:00,2021-05-19T08:30:04.395482,2
3145,5,0.227,6,2021-03-28T19:00:00,2021-05-19T08:30:04.395482,2
3146,5,0.282,5,2021-03-28T04:00:00,2021-05-19T08:30:04.395482,2
3147,5,0.358,5,2021-04-16T20:00:00,2021-05-19T08:30:04.395482,2
3148,5,0.366,6,2021-04-07T19:00:00,2021-05-19T08:30:04.395482,2
3149,5,0.216,5,2021-04-01T01:00:00,2021-05-19T08:30:04.395482,2
3150,5,0.292,5,2021-04-03T00:00:00,2021-05-19T08:30:04.395482,2
3151,5,1.000,6,2021-04-11T15:00:00,2021-05-19T08:30:04.395482,2
3152,5,0.142,5,2021-04-15T10:00:00,2021-05-19T08:30:04.395482,2
3153,5,0.023,5,2021-04-21T16:00:00,2021-05-19T08:30:04.395482,2
3154,5,0.755,5,2021-04-10T13:00:00,2021-05-19T08:30:04.395482,2
3155,5,0.372,5,2021-04-14T09:00:00,2021-05-19T08:30:04.395482,2
3156,5,0.000,6,2021-04-06T01:00:00,2021-05-19T08:30:04.395482,2
3157,5,2.157,6,2021-04-04T11:00:00,2021-05-19T08:30:04.395482,2
3158,5,0.231,5,2021-04-06T05:00:00,2021-05-19T08:30:04.395482,2
3159,5,0.307,5,2021-04-17T02:00:00,2021-05-19T08:30:04.395482,2
3160,5,0.269,5,2021-04-04T00:00:00,2021-05-19T08:30:04.395482,2
3161,5,0.000,6,2021-04-20T03:00:00,2021-05-19T08:30:04.395482,2
3162,5,1.635,6,2021-03-31T10:00:00,2021-05-19T08:30:04.395482,2
3163,5,0.388,5,2021-04-10T20:00:00,2021-05-19T08:30:04.395482,2
3164,5,0.000,6,2021-04-12T23:00:00,2021-05-19T08:30:04.395482,2
3165,5,0.239,5,2021-04-21T03:00:00,2021-05-19T08:30:04.395482,2
3166,5,0.000,6,2021-04-13T07:00:00,2021-05-19T08:30:04.395482,2
3167,5,0.000,6,2021-03-30T05:00:00,2021-05-19T08:30:04.395482,2
3168,5,1.424,6,2021-04-01T13:00:00,2021-05-19T08:30:04.395482,2
3169,5,0.567,6,2021-04-03T09:00:00,2021-05-19T08:30:04.395482,2
3170,5,0.889,5,2021-04-17T21:00:00,2021-05-19T08:30:04.395482,2
3171,5,1.416,6,2021-03-28T10:00:00,2021-05-19T08:30:04.395482,2
3172,5,0.253,5,2021-03-30T03:00:00,2021-05-19T08:30:04.395482,2
3173,5,0.000,6,2021-04-04T03:00:00,2021-05-19T08:30:04.395482,2
3174,5,0.094,5,2021-04-08T17:00:00,2021-05-19T08:30:04.395482,2
3175,5,0.044,6,2021-04-14T19:00:00,2021-05-19T08:30:04.395482,2
3176,5,0.279,5,2021-04-03T20:00:00,2021-05-19T08:30:04.395482,2
3177,5,0.027,5,2021-04-11T17:00:00,2021-05-19T08:30:04.395482,2
3178,5,1.971,6,2021-04-22T10:00:00,2021-05-19T08:30:04.395482,2
3179,5,0.129,6,2021-03-31T19:00:00,2021-05-19T08:30:04.395482,2
3180,5,0.574,6,2021-04-15T13:00:00,2021-05-19T08:30:04.395482,2
3181,5,0.000,6,2021-04-18T07:00:00,2021-05-19T08:30:04.395482,2
3182,5,1.200,6,2021-04-04T18:00:00,2021-05-19T08:30:04.395482,2
3183,5,0.404,5,2021-04-11T13:00:00,2021-05-19T08:30:04.395482,2
3184,5,0.000,6,2021-04-13T03:00:00,2021-05-19T08:30:04.395482,2
3185,5,0.260,5,2021-04-09T22:00:00,2021-05-19T08:30:04.395482,2
3186,5,0.166,5,2021-04-13T17:00:00,2021-05-19T08:30:04.395482,2
3187,5,0.221,5,2021-04-07T17:00:00,2021-05-19T08:30:04.395482,2
3188,5,0.000,6,2021-04-06T04:00:00,2021-05-19T08:30:04.395482,2
3189,5,0.207,6,2021-04-15T09:00:00,2021-05-19T08:30:04.395482,2
3190,5,0.733,6,2021-04-21T09:00:00,2021-05-19T08:30:04.395482,2
3191,5,0.639,6,2021-03-29T10:00:00,2021-05-19T08:30:04.395482,2
3192,5,0.073,6,2021-04-16T11:00:00,2021-05-19T08:30:04.395482,2
3193,5,3.241,6,2021-04-21T11:00:00,2021-05-19T08:30:04.395482,2
3194,5,0.309,6,2021-04-12T11:00:00,2021-05-19T08:30:04.395482,2
3195,5,0.000,6,2021-04-20T01:00:00,2021-05-19T08:30:04.395482,2
3196,5,0.277,5,2021-04-11T00:00:00,2021-05-19T08:30:04.395482,2
3197,5,0.307,5,2021-04-20T22:00:00,2021-05-19T08:30:04.395482,2
3198,5,3.246,6,2021-03-30T16:00:00,2021-05-19T08:30:04.395482,2
3199,5,0.311,5,2021-04-01T21:00:00,2021-05-19T08:30:04.395482,2
3200,5,0.913,5,2021-03-30T21:00:00,2021-05-19T08:30:04.395482,2
